country;id;year;;;;
Spain;ESP;2013;0,0189;0,7874;0,1247;0,069
Spain;ESP;2014;0,0217;0,7631;0,1356;0,0795
Sri Lanka;LKA;1990;0,0229;0,7558;0,1385;0,0828
Sri Lanka;LKA;1991;0,0002;0,325;0,5833;0,0914
Sri Lanka;LKA;1992;0,0003;0,3332;0,5763;0,0902
Sri Lanka;LKA;1993;0,0003;0,3595;0,5521;0,0881
Sri Lanka;LKA;1994;0,0004;0,3518;0,5564;0,0914
Sri Lanka;LKA;1995;0,0004;0,3624;0,5462;0,0909
Sri Lanka;LKA;1996;0,0005;0,3631;0,5471;0,0893
Sri Lanka;LKA;1997;0,0007;0,4164;0,5003;0,0825
Sri Lanka;LKA;1998;0,001;0,413;0,5025;0,0835
Sri Lanka;LKA;1999;0,0013;0,4223;0,4918;0,0845
Sri Lanka;LKA;2000;0,0015;0,4285;0,4833;0,0867
Sri Lanka;LKA;2001;0,0017;0,4507;0,4653;0,0823
Sri Lanka;LKA;2002;0,0022;0,4682;0,4497;0,0798
Sri Lanka;LKA;2003;0,0027;0,4697;0,4439;0,0836
Sri Lanka;LKA;2004;0,0031;0,4813;0,4393;0,0762
Sri Lanka;LKA;2005;0,0036;0,4896;0,4293;0,0775
Sri Lanka;LKA;2006;0,0039;0,4936;0,4237;0,0788
Sri Lanka;LKA;2007;0,0049;0,4366;0,472;0,0865
Sri Lanka;LKA;2008;0,0053;0,4554;0,4575;0,0818
Sri Lanka;LKA;2009;0,0058;0,432;0,4711;0,0911
Sri Lanka;LKA;2010;0,0065;0,4271;0,4783;0,0881
Sri Lanka;LKA;2011;0,0068;0,4332;0,4757;0,0844
Sri Lanka;LKA;2012;0,0069;0,4667;0,4421;0,0844
Sri Lanka;LKA;2013;0,0072;0,484;0,4326;0,0761
Sri Lanka;LKA;2014;0,0082;0,4526;0,463;0,0762
Sudan;SDN;1990;0,0083;0,4889;0,4191;0,0837
Sudan;SDN;1991;0;0,5993;0,2645;0,1362
Sudan;SDN;1992;0;0,5943;0,2666;0,1391
Sudan;SDN;1993;0;0,582;0,2726;0,1453
Sudan;SDN;1994;0;0,5707;0,279;0,1503
Sudan;SDN;1995;0;0,5644;0,2812;0,1544
Sudan;SDN;1996;0,0001;0,5614;0,283;0,1555
Sudan;SDN;1997;0,0001;0,5544;0,2893;0,1562
Sudan;SDN;1998;0,0001;0,5395;0,3014;0,1589
Sudan;SDN;1999;0,0002;0,528;0,3109;0,161
Sudan;SDN;2000;0,0002;0,5129;0,3213;0,1656
Sudan;SDN;2001;0,0003;0,5145;0,3191;0,1662
Sudan;SDN;2002;0,0003;0,6464;0,2317;0,1217
Sudan;SDN;2003;0,0003;0,6487;0,2334;0,1176
Sudan;SDN;2004;0,0004;0,6192;0,2451;0,1353
Sudan;SDN;2005;0,0005;0,6309;0,2437;0,1249
Sudan;SDN;2006;0,0005;0,6147;0,2506;0,1341
Sudan;SDN;2007;0,0009;0,5059;0,3328;0,1605
Sudan;SDN;2008;0,0011;0,4736;0,3464;0,1789
Sudan;SDN;2009;0,0011;0,5062;0,3324;0,1603
Sudan;SDN;2010;0,001;0,5546;0,3083;0,1361
Sudan;SDN;2011;0,0014;0,5115;0,3341;0,153
Sudan;SDN;2012;0,0014;0,5518;0,3108;0,1359
Sudan;SDN;2013;0,0017;0,5984;0,2966;0,1033
Sudan;SDN;2014;0,0025;0,5451;0,3258;0,1267
Suriname;SUR;1990;0,0032;0,4964;0,3497;0,1506
Suriname;SUR;1991;0,0206;0,8216;0,1069;0,0509
Suriname;SUR;1992;0,0181;0,8223;0,1114;0,0483
Suriname;SUR;1993;0,0162;0,8142;0,1201;0,0495
Suriname;SUR;1994;0,0147;0,819;0,1167;0,0495
Suriname;SUR;1995;0,0131;0,8201;0,1173;0,0495
Suriname;SUR;1996;0,0114;0,8164;0,1235;0,0487
Suriname;SUR;1997;0,0094;0,8149;0,1246;0,0511
Suriname;SUR;1998;0,0072;0,8195;0,1225;0,0507
Suriname;SUR;1999;0,0049;0,8141;0,1312;0,0498
Suriname;SUR;2000;0,0032;0,8237;0,1226;0,0504
Suriname;SUR;2001;0,0012;0,8153;0,1281;0,0553
Suriname;SUR;2002;0,0016;0,8147;0,1292;0,0545
Suriname;SUR;2003;0,0021;0,8129;0,1287;0,0562
Suriname;SUR;2004;0,0019;0,7936;0,1524;0,0521
Suriname;SUR;2005;0,0025;0,8061;0,1383;0,0532
Suriname;SUR;2006;0,003;0,8265;0,1205;0,05
Suriname;SUR;2007;0,0033;0,8128;0,1301;0,0538
Suriname;SUR;2008;0,0039;0,8125;0,1305;0,0531
Suriname;SUR;2009;0,004;0,7996;0,1378;0,0587
Suriname;SUR;2010;0,0039;0,7867;0,157;0,0524
Suriname;SUR;2011;0,0051;0,8003;0,1392;0,0554
Suriname;SUR;2012;0,0056;0,8024;0,1383;0,0538
Suriname;SUR;2013;0,005;0,8041;0,1449;0,046
Suriname;SUR;2014;0,0058;0,8046;0,1432;0,0464
Swaziland;SWZ;1990;0,0065;0,8054;0,1418;0,0463
Swaziland;SWZ;1991;0;0,2581;0,4971;0,2448
Swaziland;SWZ;1992;0;0,2184;0,5276;0,254
Swaziland;SWZ;1993;0,0001;0,1915;0,5441;0,2644
Swaziland;SWZ;1994;0,0001;0,1509;0,5823;0,2667
Swaziland;SWZ;1995;0,0001;0,2851;0,5004;0,2144
Swaziland;SWZ;1996;0,0002;0,2708;0,5101;0,219
Swaziland;SWZ;1997;0,0003;0,2262;0,5436;0,2299
Swaziland;SWZ;1998;0,0004;0,4488;0,3914;0,1594
Swaziland;SWZ;1999;0,0005;0,4415;0,3957;0,1623
Swaziland;SWZ;2000;0,0006;0,4511;0,3946;0,1537
Swaziland;SWZ;2001;0,0007;0,4429;0,4035;0,1528
Swaziland;SWZ;2002;0,001;0,4614;0,3938;0,1439
Swaziland;SWZ;2003;0,0012;0,4574;0,3989;0,1424
Swaziland;SWZ;2004;0,0014;0,4266;0,417;0,1549
Swaziland;SWZ;2005;0,0016;0,4182;0,4204;0,1598
Swaziland;SWZ;2006;0,0018;0,4202;0,4169;0,161
Swaziland;SWZ;2007;0,0021;0,4309;0,4167;0,1503
Swaziland;SWZ;2008;0,0021;0,3998;0,4331;0,165
Swaziland;SWZ;2009;0,0023;0,4059;0,4262;0,1656
Swaziland;SWZ;2010;0,0028;0,4234;0,4258;0,1479
Swaziland;SWZ;2011;0,0029;0,4056;0,4348;0,1567
Swaziland;SWZ;2012;0,0033;0,4073;0,4352;0,1542
Swaziland;SWZ;2013;0,0033;0,4329;0,4147;0,1491
Swaziland;SWZ;2014;0,0037;0,4084;0,4323;0,1555
Sweden;SWE;1990;0,0039;0,4276;0,4194;0,1491
Sweden;SWE;1991;0,0108;0,6993;0,1538;0,1361
Sweden;SWE;1992;0,0115;0,7109;0,1493;0,1283
Sweden;SWE;1993;0,0116;0,7221;0,1427;0,1236
Sweden;SWE;1994;0,0124;0,7164;0,1432;0,1281
Sweden;SWE;1995;0,0127;0,7278;0,1377;0,1217
Sweden;SWE;1996;0,0136;0,7303;0,1363;0,1198
Sweden;SWE;1997;0,0131;0,7542;0,1221;0,1106
Sweden;SWE;1998;0,0156;0,7256;0,1355;0,1233
Sweden;SWE;1999;0,0163;0,7345;0,1306;0,1186
Sweden;SWE;2000;0,0176;0,7316;0,1311;0,1197
Sweden;SWE;2001;0,0201;0,7113;0,1391;0,1295
Sweden;SWE;2002;0,0698;0,092;0,4335;0,4046
Sweden;SWE;2003;0,0685;0,181;0,3869;0,3636
Sweden;SWE;2004;0,0692;0,2384;0,3556;0,3368
Sweden;SWE;2005;0,0818;0,1585;0,3891;0,3706
Sweden;SWE;2006;0,1113;-0,0557;0,4859;0,4586
Sweden;SWE;2007;0,0235;0,7775;0,1019;0,0971
Sweden;SWE;2008;0,0238;0,7732;0,1014;0,1015
Sweden;SWE;2009;0,0243;0,7648;0,103;0,1079
Sweden;SWE;2010;0,0254;0,7589;0,1065;0,1091
Sweden;SWE;2011;0,0225;0,7838;0,0936;0,1001
Sweden;SWE;2012;0,0252;0,7671;0,0996;0,108
Sweden;SWE;2013;0,0281;0,7539;0,1057;0,1123
Sweden;SWE;2014;0,0303;0,7439;0,1088;0,1171
Switzerland;CHE;1990;0,0314;0,7369;0,1102;0,1215
Switzerland;CHE;1991;0,0046;0,8298;0,1091;0,0565
Switzerland;CHE;1992;0,0044;0,8396;0,1022;0,0538
Switzerland;CHE;1993;0,0045;0,8421;0,0998;0,0535
Switzerland;CHE;1994;0,0047;0,8378;0,1018;0,0557
Switzerland;CHE;1995;0,0048;0,8354;0,1029;0,0569
Switzerland;CHE;1996;0,0048;0,8392;0,0998;0,0562
Switzerland;CHE;1997;0,0058;0,8408;0,098;0,0554
Switzerland;CHE;1998;0,007;0,8419;0,096;0,0551
Switzerland;CHE;1999;0,0078;0,8472;0,0917;0,0533
Switzerland;CHE;2000;0,0088;0,8497;0,0896;0,0518
Switzerland;CHE;2001;0,0101;0,8479;0,0898;0,0522
Switzerland;CHE;2002;0,0108;0,8515;0,0866;0,051
Switzerland;CHE;2003;0,0124;0,8486;0,0885;0,0504
Switzerland;CHE;2004;0,0133;0,8537;0,0844;0,0486
Switzerland;CHE;2005;0,0143;0,8535;0,0835;0,0486
Switzerland;CHE;2006;0,0154;0,8548;0,0812;0,0486
Switzerland;CHE;2007;0,0169;0,8471;0,0852;0,0509
Switzerland;CHE;2008;0,0184;0,8402;0,0886;0,0528
Switzerland;CHE;2009;0,0187;0,8455;0,0842;0,0516
Switzerland;CHE;2010;0,02;0,8415;0,0856;0,0528
Switzerland;CHE;2011;0,0202;0,8461;0,0825;0,0512
Switzerland;CHE;2012;0,0223;0,839;0,0858;0,0529
Switzerland;CHE;2013;0,0228;0,8431;0,0827;0,0514
Switzerland;CHE;2014;0,0235;0,8463;0,0805;0,0497
Syria;SYR;1990;0,0266;0,8304;0,0874;0,0556
Syria;SYR;1991;0,0002;0,5383;0,3929;0,0685
Syria;SYR;1992;0,0003;0,5447;0,3937;0,0613
Syria;SYR;1993;0,0004;0,524;0,4141;0,0615
Syria;SYR;1994;0,0005;0,511;0,4297;0,0588
Syria;SYR;1995;0,0006;0,5033;0,436;0,0601
Syria;SYR;1996;0,0006;0,5013;0,4369;0,0611
Syria;SYR;1997;0,0011;0,5223;0,4179;0,0587
Syria;SYR;1998;0,0016;0,5232;0,4164;0,0588
Syria;SYR;1999;0,002;0,5389;0,401;0,0581
Syria;SYR;2000;0,0025;0,5349;0,4042;0,0584
Syria;SYR;2001;0,003;0,5369;0,4034;0,0568
Syria;SYR;2002;0,0039;0,5553;0,3879;0,0529
Syria;SYR;2003;0,0049;0,5597;0,3794;0,0559
Syria;SYR;2004;0,0059;0,5603;0,3734;0,0604
Syria;SYR;2005;0,0067;0,5741;0,3593;0,06
Syria;SYR;2006;0,0066;0,625;0,3106;0,0578
Syria;SYR;2007;0,0081;0,6313;0,3012;0,0594
Syria;SYR;2008;0,0094;0,6411;0,2921;0,0573
Syria;SYR;2009;0,011;0,6541;0,2831;0,0518
Syria;SYR;2010;0,0133;0,6388;0,2968;0,0511
Syria;SYR;2011;0,0152;0,6456;0,2968;0,0424
Syria;SYR;2012;0,0177;0,6212;0,3126;0,0485
Syria;SYR;2013;0,0233;0,5485;0,3732;0,0549
Syria;SYR;2014;0,0294;0,4836;0,4304;0,0566
Tajikistan;TJK;1990;0,0334;0,4612;0,453;0,0524
Tajikistan;TJK;1991;0,0022;0,6503;0,2307;0,1169
Tajikistan;TJK;1992;0,0108;0,6384;0,2337;0,1171
Tajikistan;TJK;1993;0,0239;0,5883;0,2658;0,122
Tajikistan;TJK;1994;0,0441;0,5104;0,3117;0,1337
Tajikistan;TJK;1995;0,0732;0,3861;0,3776;0,1631
Tajikistan;TJK;1996;0,0984;0,3495;0,3812;0,1708
Tajikistan;TJK;1997;0,1013;0,3386;0,3895;0,1706
Tajikistan;TJK;1998;0,0941;0,3688;0,3652;0,1719
Tajikistan;TJK;1999;0,0898;0,4061;0,3489;0,1552
Tajikistan;TJK;2000;0,0903;0,3978;0,3656;0,1463
Tajikistan;TJK;2001;0,0915;0,372;0,3805;0,1561
Tajikistan;TJK;2002;0,0894;0,3548;0,391;0,1647
Tajikistan;TJK;2003;0,086;0,3509;0,4032;0,1598
Tajikistan;TJK;2004;0,0801;0,3476;0,4068;0,1655
Tajikistan;TJK;2005;0,0684;0,37;0,3806;0,1809
Tajikistan;TJK;2006;0,0644;0,3471;0,3991;0,1894
Tajikistan;TJK;2007;0,0544;0,35;0,3888;0,2067
Tajikistan;TJK;2008;0,045;0,3897;0,3693;0,196
Tajikistan;TJK;2009;0,0388;0,3503;0,4008;0,2101
Tajikistan;TJK;2010;0,0356;0,2895;0,4436;0,2312
Tajikistan;TJK;2011;0,0305;0,2914;0,4474;0,2307
Tajikistan;TJK;2012;0,0302;0,2959;0,4448;0,2292
Tajikistan;TJK;2013;0,0286;0,3158;0,4316;0,224
Tajikistan;TJK;2014;0,0268;0,3632;0,4007;0,2093
Tanzania;TZA;1990;0,0235;0,4376;0,3526;0,1863
Tanzania;TZA;1991;0;0,8087;0,1218;0,0696
Tanzania;TZA;1992;0;0,8077;0,1221;0,0702
Tanzania;TZA;1993;0;0,8073;0,122;0,0707
Tanzania;TZA;1994;0;0,8061;0,1229;0,071
Tanzania;TZA;1995;0;0,8056;0,1233;0,0711
Tanzania;TZA;1996;0;0,7975;0,128;0,0745
Tanzania;TZA;1997;0;0,8003;0,1294;0,0702
Tanzania;TZA;1998;0;0,8014;0,1262;0,0724
Tanzania;TZA;1999;0;0,789;0,136;0,075
Tanzania;TZA;2000;0,0001;0,7881;0,1353;0,0765
Tanzania;TZA;2001;0,0001;0,7978;0,1266;0,0755
Tanzania;TZA;2002;0,0001;0,7849;0,1367;0,0783
Tanzania;TZA;2003;0,0001;0,7866;0,133;0,0802
Tanzania;TZA;2004;0,0001;0,7703;0,1452;0,0844
Tanzania;TZA;2005;0,0001;0,7755;0,1414;0,083
Tanzania;TZA;2006;0,0002;0,7685;0,1475;0,0838
Tanzania;TZA;2007;0,0002;0,7768;0,1388;0,0842
Tanzania;TZA;2008;0,0002;0,7702;0,1434;0,0861
Tanzania;TZA;2009;0,0002;0,7656;0,1473;0,0868
Tanzania;TZA;2010;0,0003;0,7628;0,1465;0,0903
Tanzania;TZA;2011;0,0003;0,757;0,151;0,0918
Tanzania;TZA;2012;0,0003;0,7445;0,1584;0,0968
Tanzania;TZA;2013;0,0004;0,7407;0,1588;0,1001
Tanzania;TZA;2014;0,0004;0,7341;0,1619;0,1036
Thailand;THA;1990;0,0004;0,7354;0,161;0,1031
Thailand;THA;1991;0,0005;0,6129;0,2956;0,091
Thailand;THA;1992;0,0006;0,6233;0,2889;0,0872
Thailand;THA;1993;0,0008;0,6361;0,2773;0,0859
Thailand;THA;1994;0,0008;0,6572;0,2569;0,0851
Thailand;THA;1995;0,0009;0,6773;0,2425;0,0793
Thailand;THA;1996;0,001;0,7061;0,2227;0,0702
Thailand;THA;1997;0,0014;0,7235;0,2099;0,0652
Thailand;THA;1998;0,0018;0,7191;0,2172;0,0619
Thailand;THA;1999;0,0025;0,688;0,2386;0,0709
Thailand;THA;2000;0,0029;0,6905;0,2366;0,07
Thailand;THA;2001;0,0034;0,6917;0,2394;0,0655
Thailand;THA;2002;0,0045;0,6906;0,2391;0,0657
Thailand;THA;2003;0,0054;0,7021;0,2276;0,0649
Thailand;THA;2004;0,0061;0,6994;0,2261;0,0684
Thailand;THA;2005;0,0066;0,7117;0,2173;0,0643
Thailand;THA;2006;0,0074;0,7174;0,2151;0,0601
Thailand;THA;2007;0,0087;0,7139;0,2167;0,0607
Thailand;THA;2008;0,0095;0,7034;0,2218;0,0653
Thailand;THA;2009;0,0105;0,7085;0,2178;0,0632
Thailand;THA;2010;0,0118;0,6941;0,2244;0,0697
Thailand;THA;2011;0,0122;0,6963;0,2222;0,0692
Thailand;THA;2012;0,0134;0,7148;0,2089;0,0629
Thailand;THA;2013;0,0141;0,7223;0,202;0,0617
Thailand;THA;2014;0,0151;0,7318;0,1932;0,0599
Togo;TGO;1990;0,0169;0,7339;0,1904;0,0588
Togo;TGO;1991;0;0,7246;0,1606;0,1148
Togo;TGO;1992;0;0,7298;0,1584;0,1118
Togo;TGO;1993;0,0001;0,7336;0,1575;0,1089
Togo;TGO;1994;0,0001;0,7302;0,1603;0,1095
Togo;TGO;1995;0,0001;0,7386;0,1567;0,1046
Togo;TGO;1996;0,0001;0,7462;0,154;0,0997
Togo;TGO;1997;0,0002;0,7415;0,1577;0,1005
Togo;TGO;1998;0,0004;0,7104;0,1767;0,1126
Togo;TGO;1999;0,0004;0,6841;0,1898;0,1256
Togo;TGO;2000;0,0005;0,6996;0,1866;0,1132
Togo;TGO;2001;0,0007;0,6986;0,1849;0,1159
Togo;TGO;2002;0,0009;0,6915;0,1893;0,1183
Togo;TGO;2003;0,001;0,6913;0,1904;0,1172
Togo;TGO;2004;0,0012;0,6908;0,1887;0,1193
Togo;TGO;2005;0,0014;0,7067;0,1837;0,1081
Togo;TGO;2006;0,0015;0,6525;0,2039;0,1421
Togo;TGO;2007;0,0019;0,6792;0,1966;0,1222
Togo;TGO;2008;0,0023;0,6852;0,1939;0,1185
Togo;TGO;2009;0,0025;0,677;0,1961;0,1245
Togo;TGO;2010;0,0025;0,7059;0,1781;0,1135
Togo;TGO;2011;0,0028;0,6988;0,1813;0,117
Togo;TGO;2012;0,0032;0,6839;0,1871;0,1259
Togo;TGO;2013;0,0035;0,6856;0,1919;0,119
Togo;TGO;2014;0,0038;0,6788;0,1945;0,123
Tonga;TON;1990;0,0041;0,6715;0,1957;0,1287
Tonga;TON;1991;0;0,3378;0,4492;0,213
Tonga;TON;1992;0,0001;0,3862;0,4163;0,1975
Tonga;TON;1993;0,0001;0,3104;0,4679;0,2216
Tonga;TON;1994;0,0002;0,3526;0,439;0,2082
Tonga;TON;1995;0,0002;0,3736;0,4241;0,202
Tonga;TON;1996;0,0003;0,388;0,412;0,1997
Tonga;TON;1997;0,0006;0,336;0,4464;0,217
Tonga;TON;1998;0,0008;0,3924;0,4084;0,1985
Tonga;TON;1999;0,0011;0,3626;0,4281;0,2082
Tonga;TON;2000;0,0012;0,4106;0,3952;0,193
Tonga;TON;2001;0,0015;0,3714;0,4212;0,2059
Tonga;TON;2002;0,0021;0,3501;0,4349;0,2129
Tonga;TON;2003;0,0024;0,3828;0,4122;0,2027
Tonga;TON;2004;0,0024;0,3798;0,3617;0,2561
Tonga;TON;2005;0,0031;0,3869;0,3974;0,2126
Tonga;TON;2006;0,0035;0,3941;0,3959;0,2065
Tonga;TON;2007;-0,0057;1,8653;-0,5694;-0,2902
Tonga;TON;2008;-0,0061;1,8109;-0,5387;-0,2662
Tonga;TON;2009;-0,0072;1,8632;-0,5707;-0,2854
Tonga;TON;2010;-0,0099;2,2523;-0,7175;-0,5249
Tonga;TON;2011;-0,0097;2,0871;-0,6461;-0,4313
Tonga;TON;2012;0,0072;0,3535;0,4183;0,2209
Tonga;TON;2013;0,0077;0,3424;0,3963;0,2536
Tonga;TON;2014;0,0085;0,359;0,3928;0,2397
Trinidad & Tobago;TTO;1990;0,0089;0,3628;0,377;0,2513
Trinidad & Tobago;TTO;1991;0,0004;0,9407;0,0424;0,0164
Trinidad & Tobago;TTO;1992;0,0005;0,9357;0,0458;0,018
Trinidad & Tobago;TTO;1993;0,0006;0,9309;0,0489;0,0196
Trinidad & Tobago;TTO;1994;0,0006;0,9348;0,0471;0,0175
Trinidad & Tobago;TTO;1995;0,0006;0,9377;0,0453;0,0164
Trinidad & Tobago;TTO;1996;0,0006;0,938;0,0446;0,0168
Trinidad & Tobago;TTO;1997;0,0011;0,9361;0,0447;0,0181
Trinidad & Tobago;TTO;1998;0,0015;0,9385;0,0428;0,0172
Trinidad & Tobago;TTO;1999;0,002;0,9398;0,0418;0,0165
Trinidad & Tobago;TTO;2000;0,0024;0,9398;0,0413;0,0165
Trinidad & Tobago;TTO;2001;0,0027;0,9397;0,0399;0,0177
Trinidad & Tobago;TTO;2002;0,0035;0,9443;0,0371;0,0151
Trinidad & Tobago;TTO;2003;0,0041;0,9368;0,0354;0,0237
Trinidad & Tobago;TTO;2004;0,0054;0,9394;0,038;0,0173
Trinidad & Tobago;TTO;2005;0,0061;0,9404;0,0371;0,0164
Trinidad & Tobago;TTO;2006;0,0056;0,9513;0,0297;0,0134
Trinidad & Tobago;TTO;2007;0,0066;0,9548;0,0267;0,0119
Trinidad & Tobago;TTO;2008;0,0076;0,9565;0,0251;0,0108
Trinidad & Tobago;TTO;2009;0,0092;0,9494;0,0253;0,0161
Trinidad & Tobago;TTO;2010;0,0113;0,9482;0,0271;0,0134
Trinidad & Tobago;TTO;2011;0,0117;0,9474;0,0254;0,0154
Trinidad & Tobago;TTO;2012;0,0138;0,9485;0,0259;0,0118
Trinidad & Tobago;TTO;2013;0,0156;0,9429;0,0262;0,0153
Trinidad & Tobago;TTO;2014;0,0167;0,9459;0,0256;0,0119
Tunisia;TUN;1990;0,0185;0,9434;0,026;0,012
Tunisia;TUN;1991;0,0005;0,7031;0,1855;0,1109
Tunisia;TUN;1992;0,0005;0,7037;0,1801;0,1156
Tunisia;TUN;1993;0,0006;0,7128;0,1749;0,1117
Tunisia;TUN;1994;0,0006;0,7242;0,1686;0,1067
Tunisia;TUN;1995;0,0006;0,7362;0,166;0,0972
Tunisia;TUN;1996;0,0006;0,7427;0,1637;0,093
Tunisia;TUN;1997;0,001;0,7294;0,1641;0,1055
Tunisia;TUN;1998;0,0013;0,7416;0,1604;0,0967
Tunisia;TUN;1999;0,0015;0,74;0,1579;0,1006
Tunisia;TUN;2000;0,0018;0,7435;0,1549;0,0999
Tunisia;TUN;2001;0,002;0,7497;0,1522;0,096
Tunisia;TUN;2002;0,0026;0,7575;0,1478;0,092
Tunisia;TUN;2003;0,0033;0,7625;0,1486;0,0855
Tunisia;TUN;2004;0,004;0,7595;0,1455;0,0911
Tunisia;TUN;2005;0,0045;0,7659;0,1416;0,088
Tunisia;TUN;2006;0,005;0,7627;0,1417;0,0905
Tunisia;TUN;2007;0,0072;0,7651;0,1401;0,0876
Tunisia;TUN;2008;0,0093;0,7665;0,1398;0,0844
Tunisia;TUN;2009;0,0114;0,7666;0,1376;0,0844
Tunisia;TUN;2010;0,0134;0,7606;0,1363;0,0897
Tunisia;TUN;2011;0,0146;0,7785;0,1272;0,0797
Tunisia;TUN;2012;0,0178;0,7659;0,133;0,0833
Tunisia;TUN;2013;0,0195;0,7689;0,1281;0,0836
Tunisia;TUN;2014;0,0219;0,7709;0,1285;0,0787
Turkey;TUR;1990;0,0227;0,7769;0,1201;0,0803
Turkey;TUR;1991;0,0047;0,6608;0,1872;0,1473
Turkey;TUR;1992;0,0045;0,6608;0,1921;0,1427
Turkey;TUR;1993;0,0042;0,6542;0,197;0,1446
Turkey;TUR;1994;0,0039;0,6513;0,1987;0,1461
Turkey;TUR;1995;0,0039;0,6446;0,2119;0,1396
Turkey;TUR;1996;0,0035;0,6586;0,205;0,1329
Turkey;TUR;1997;0,0035;0,679;0,1947;0,1228
Turkey;TUR;1998;0,0036;0,6857;0,1928;0,1179
Turkey;TUR;1999;0,0038;0,6822;0,1935;0,1205
Turkey;TUR;2000;0,0041;0,6753;0,1994;0,1212
Turkey;TUR;2001;0,0039;0,702;0,1865;0,1076
Turkey;TUR;2002;0,0051;0,6749;0,2087;0,1113
Turkey;TUR;2003;0,0056;0,6922;0,1976;0,1046
Turkey;TUR;2004;0,0059;0,7065;0,1871;0,1005
Turkey;TUR;2005;0,0064;0,7145;0,1815;0,0976
Turkey;TUR;2006;0,0067;0,7253;0,1747;0,0932
Turkey;TUR;2007;0,0069;0,7237;0,1763;0,0932
Turkey;TUR;2008;0,0064;0,7476;0,1629;0,083
Turkey;TUR;2009;0,0066;0,7523;0,1645;0,0766
Turkey;TUR;2010;0,0068;0,7414;0,1668;0,085
Turkey;TUR;2011;0,0067;0,7552;0,1605;0,0776
Turkey;TUR;2012;0,0069;0,7598;0,1589;0,0744
Turkey;TUR;2013;0,0067;0,7584;0,1568;0,078
Turkey;TUR;2014;0,0073;0,7412;0,1653;0,0862
Turkmenistan;TKM;1990;0,0072;0,7577;0,1562;0,0789
Turkmenistan;TKM;1991;0,0003;0,6261;0,3313;0,0423
Turkmenistan;TKM;1992;0,0003;0,5942;0,3607;0,0448
Turkmenistan;TKM;1993;0,0003;0,5428;0,415;0,0419
Turkmenistan;TKM;1994;0,0003;0,5285;0,4222;0,0491
Turkmenistan;TKM;1995;0,0002;0,5852;0,3715;0,0431
Turkmenistan;TKM;1996;0,0002;0,5937;0,362;0,044
Turkmenistan;TKM;1997;0,0002;0,5536;0,3994;0,0468
Turkmenistan;TKM;1998;0,0002;0,5484;0,4028;0,0485
Turkmenistan;TKM;1999;0,0002;0,547;0,4136;0,0392
Turkmenistan;TKM;2000;0,0002;0,5703;0,3898;0,0397
Turkmenistan;TKM;2001;0,0002;0,5628;0,3951;0,0419
Turkmenistan;TKM;2002;0,0003;0,5542;0,4016;0,0439
Turkmenistan;TKM;2003;0,0003;0,5533;0,4082;0,0382
Turkmenistan;TKM;2004;0,0004;0,561;0,3971;0,0415
Turkmenistan;TKM;2005;0,0004;0,5624;0,3965;0,0406
Turkmenistan;TKM;2006;0,0004;0,56;0,3993;0,0403
Turkmenistan;TKM;2007;0,0004;0,5624;0,3956;0,0415
Turkmenistan;TKM;2008;0,0004;0,5897;0,3712;0,0387
Turkmenistan;TKM;2009;0,0004;0,5852;0,3739;0,0405
Turkmenistan;TKM;2010;0,0005;0,5543;0,4033;0,0419
Turkmenistan;TKM;2011;0,0005;0,5811;0,3782;0,0403
Turkmenistan;TKM;2012;0,0004;0,6023;0,3617;0,0355
Turkmenistan;TKM;2013;0,0004;0,6067;0,358;0,0349
Turkmenistan;TKM;2014;0,0005;0,6062;0,3589;0,0345
Tuvalu;TUV;1990;0,0005;0,6071;0,359;0,0334
Tuvalu;TUV;1991;0;0,3885;0,5445;0,067
Tuvalu;TUV;1992;0,0001;0,3715;0,5563;0,0721
Tuvalu;TUV;1993;0,0003;0,3687;0,5585;0,0725
Tuvalu;TUV;1994;0,0004;0,3708;0,5584;0,0704
Tuvalu;TUV;1995;0,0005;0,367;0,5611;0,0714
Tuvalu;TUV;1996;0,0007;0,3653;0,563;0,071
Tuvalu;TUV;1997;0,0013;0,3631;0,5637;0,0719
Tuvalu;TUV;1998;0,0019;0,3597;0,5662;0,0722
Tuvalu;TUV;1999;0,0026;0,358;0,5676;0,0719
Tuvalu;TUV;2000;0,0032;0,3542;0,5694;0,0732
Tuvalu;TUV;2001;0,0038;0,3526;0,5707;0,0728
Tuvalu;TUV;2002;0,0048;0,3705;0,5542;0,0705
Tuvalu;TUV;2003;0,0048;0,4723;0,4629;0,06
Tuvalu;TUV;2004;0,0057;0,4708;0,4636;0,0599
Tuvalu;TUV;2005;0,0066;0,4693;0,4643;0,0597
Tuvalu;TUV;2006;0,0075;0,4679;0,465;0,0596
Tuvalu;TUV;2007;0,012;0,2599;0,6455;0,0826
Tuvalu;TUV;2008;0,0111;0,3954;0,5264;0,0671
Tuvalu;TUV;2009;0,0124;0,3937;0,5268;0,0671
Tuvalu;TUV;2010;0,0137;0,3922;0,5273;0,0668
Tuvalu;TUV;2011;0,0183;0,2545;0,6463;0,0808
Tuvalu;TUV;2012;0,0169;0,3736;0,542;0,0674
Tuvalu;TUV;2013;0,0156;0,4704;0,4574;0,0566
Tuvalu;TUV;2014;0,0169;0,4686;0,458;0,0564
Uganda;UGA;1990;0,0238;0,6117;0,36;0,0045
Uganda;UGA;1991;0;0,5891;0,2052;0,2057
